country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Cambodia,551000000.0,416530000.0,335440000.0,337670000.0,277450000.0,396390000.0,415350000.0,486340000.0,517290000.0,485770000.0,538570000.0,531400000.0,675900000.0,744230000.0,721130000.0,733980000.0,792430000.0,807690000.0,808210000.0,802680000.0
Kiribati,15340000.0,12800000.0,15680000.0,17380000.0,20930000.0,17940000.0,12430000.0,20880000.0,18570000.0,16980000.0,28120000.0,25550000.0,27390000.0,27460000.0,25290000.0,23410000.0,64900000.0,65670000.0,64990000.0,80660000.0
St. Kitts and Nevis,3900000.0,6830000.0,7230000.0,6690000.0,4760000.0,3990000.0,10130000.0,28100000.0,90000.0,-80000.0,2610000.0,5240000.0,3440000.0,46860000.0,3210000.0,11480000.0,15750000.0,21740000.0,30050000.0,
"Korea, Rep.",57000000.0,-148900000.0,-159650000.0,-50370000.0,-55100000.0,-198140000.0,-111330000.0,-81910000.0,-461600000.0,-71540000.0,,,,,,,,,,
Kuwait,4230000.0,24600000.0,1280000.0,6990000.0,8330000.0,3890000.0,4690000.0,5710000.0,5520000.0,3690000.0,,,,,,,,,,
Lao PDR,307910000.0,332110000.0,328780000.0,275780000.0,294610000.0,280890000.0,244840000.0,278080000.0,301260000.0,270030000.0,297420000.0,365170000.0,397440000.0,496590000.0,417290000.0,413420000.0,399790000.0,410470000.0,423330000.0,474420000.0
Lebanon,191290000.0,235260000.0,261240000.0,340830000.0,194510000.0,201190000.0,198970000.0,204020000.0,534640000.0,266670000.0,230720000.0,819040000.0,978970000.0,1068360000.0,580080000.0,445090000.0,475490000.0,711580000.0,621600000.0,821020000.0
Liberia,123100000.0,172670000.0,75690000.0,71990000.0,93950000.0,67420000.0,38480000.0,54990000.0,106780000.0,213390000.0,222090000.0,260900000.0,702020000.0,1250410000.0,510750000.0,1414450000.0,762250000.0,566710000.0,535930000.0,749610000.0
Libya,5840000.0,3770000.0,3980000.0,5550000.0,4700000.0,13750000.0,6950000.0,6970000.0,7910000.0,12500000.0,23840000.0,37510000.0,19410000.0,74200000.0,40040000.0,7610000.0,641100000.0,87120000.0,128830000.0,210330000.0
St. Lucia,48220000.0,38580000.0,25460000.0,6210000.0,25740000.0,11090000.0,16330000.0,33290000.0,15560000.0,-21670000.0,10680000.0,18640000.0,19440000.0,19090000.0,38990000.0,41150000.0,35290000.0,26800000.0,25360000.0,19370000.0
Liechtenstein,,,,,,,,,,,,,,,,,,,,
Sri Lanka,554620000.0,487120000.0,332810000.0,427360000.0,264690000.0,278430000.0,336290000.0,338340000.0,675600000.0,510050000.0,1164900000.0,788090000.0,607960000.0,721830000.0,704200000.0,579620000.0,613460000.0,490890000.0,403170000.0,491660000.0
Lesotho,112650000.0,103210000.0,91490000.0,61850000.0,31670000.0,37170000.0,55550000.0,77000000.0,79130000.0,95310000.0,68440000.0,71190000.0,129290000.0,144710000.0,122280000.0,256050000.0,256770000.0,276260000.0,320670000.0,107170000.0
Lithuania,179130000.0,90720000.0,103580000.0,130130000.0,132400000.0,97820000.0,130230000.0,132210000.0,370880000.0,249380000.0,,,,,,,,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,
Latvia,63350000.0,72190000.0,81200000.0,97890000.0,98930000.0,90590000.0,105180000.0,75200000.0,113370000.0,161810000.0,,,,,,,,,,
"Macao SAR, China",-4010000.0,320000.0,360000.0,500000.0,320000.0,680000.0,530000.0,980000.0,130000.0,120000.0,,,,,,,,,,
