country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Syrian Arab Republic,,3.69905,,,,,4.36049,5.04694,6.48084,5.37148,,5.346,4.87197,4.59525,5.13014,,,,,
Chad,,,2.27335,1.64903,3.2278599999999997,2.6467099999999997,2.42614,,,1.59295,1.69477,,,,2.3117400000000004,1.98194,2.2579,2.20615,2.85071,
Togo,,4.41244,,3.9842400000000002,4.18572,4.50842,4.187790000000001,4.01732,4.19533,3.62152,3.4069,3.66374,3.6993199999999997,3.43782,4.11576,4.4232,4.437069999999999,4.72764,4.68305,4.87673
Thailand,3.14498,3.4996099999999997,4.5772,4.6257,4.832669999999999,5.25346,4.81786,3.8649199999999997,3.7256099999999996,4.03089,3.93859,4.0503800000000005,3.6031400000000002,3.5085,3.8638,3.51031,4.80828,4.53977,4.1283900000000004,
Tajikistan,2.0659799999999997,2.04298,,2.52871,2.07659,2.32863,2.37658,2.7758,2.42263,2.77208,3.51215,3.4034800000000005,3.4132800000000003,3.45983,4.09831,4.00675,3.93511,4.01803,,
Turkmenistan,,,,,,,,,,,,,,,,,,3.04925,,
Timor-Leste,,,,,,,,,,,,,,8.10202,11.46614,10.48715,9.3384,6.41859,5.99594,7.93279
Tonga,,,,5.59089,5.46092,4.94077,4.53256,3.7923199999999997,4.15218,3.8987199999999995,,,,,,,,,,
Trinidad and Tobago,3.55855,3.24877,3.3252099999999998,2.43892,2.75612,2.75565,3.06529,3.5430099999999998,3.1366,,,,,,,,,,,
Tunisia,6.42976,6.2878099999999995,6.67903,,6.27099,6.201980000000001,6.20183,5.790030000000001,6.816730000000001,6.72078,6.451569999999999,6.4385900000000005,6.46552,6.27219,6.52848,6.25481,,6.25036,,
Turkey,2.2511099999999997,,,,2.95752,2.58992,2.71185,2.81861,2.96035,3.1173900000000003,,2.86247,,,,,,4.0705599999999995,4.7745,
Tuvalu,,,,,,,,,,,,,,,,,,,,
Tanzania,,2.53283,2.45859,2.17591,,,,,,4.650180000000001,4.61078,3.2711,4.0419,4.25245,4.04365,4.62239,,,,3.4814300000000005
Uganda,,,,,,2.4616700000000002,,,,4.952369999999999,,,,,0.48822,1.9659,1.96765,1.8772400000000002,1.49607,1.70442
Ukraine,,,5.45601,4.448840000000001,3.6180800000000004,4.1662300000000005,4.68049,5.433330000000001,5.60241,5.30832,6.05848,6.20873,6.1512,6.429930000000001,7.31088,,6.16237,6.69233,6.74435,5.95064
Uruguay,2.5214,2.86987,,2.24337,,2.42255,2.80096,2.3222,2.0682099999999997,2.49954,2.71475,2.88026,,,,,4.35527,,,
United States,4.94153,,,4.81543,4.84934,,5.45786,5.4062,5.56551,5.30923,5.07365,5.388809999999999,5.2464900000000005,5.30354,5.24958,5.4200099999999996,5.2239,5.19486,4.94379,
Uzbekistan,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,4.03336,5.752680000000001,7.913639999999999,,7.801989999999999,8.637830000000001,,6.35081,,5.9584,,5.689780000000001,5.08523,,,,
"Venezuela, RB",,,,,,,,,,,,3.66906,3.6273199999999997,,6.874680000000001,,,,,
Vietnam,,,,,,,,,,,,,,4.8867400000000005,4.8165,5.13722,4.81372,5.53329,5.652,
Vanuatu,,,,7.64082,6.1628300000000005,7.00363,8.95115,8.13175,8.44173,,,,,5.78303,5.01295,,,,,4.910830000000001
Samoa,,,,,4.01625,3.58293,3.82629,3.84139,,,,,,5.14421,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,9.66163,9.244710000000001,,,,,,,4.5606,,,,,,
South Africa,,5.57576,,,5.87522,5.44358,5.15949,5.06623,4.86485,5.06891,5.0631900000000005,5.07257,4.97414,4.86601,5.24869,5.7217400000000005,5.96275,6.36892,5.99752,6.05629
Zambia,1.83853,,,2.11823,1.77495,1.7881900000000002,,,,2.46343,1.73553,,1.24076,1.09972,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,1.97333,,8.38322,8.48536,8.42933
